plate,well,row,col,species,stages,strains,treatment,conc,other,ImageNumber,ObjectNumber,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Plate,Metadata_Researcher,Metadata_Series,FileName_RawImage,FileName_WellMask,PathName_RawImage,PathName_WellMask,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity
202111125-p02-NJW_1015,B10,B,10,Cel,Adult,RB830,ML 228,5uM,48hr,15,25,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B10.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1400,1659,525,86,504,7,514.2192857142857,46.36571428571428,1.9240499427984605,0.9635153286064178,42.22008245644752,1,0.8438818565400844,0.5197370285230416,81.86880471748621,78.02563681252464,11,4.8957828378907955,5,20,21.912443903033214,0.024490905818691486,183.9827560572969,0.958904109589041
202111125-p02-NJW_1015,B10,B,10,Cel,Adult,RB830,ML 228,5uM,48hr,15,26,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B10.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3054,3591,546,178,525,7,534.8860510805501,92.57203667321545,3.578951193071056,0.9923882659147443,62.35762639502234,1,0.8504594820384294,0.27941146611220247,178.15643832888466,170.01176429882727,11,5.036325921779645,5,20,21.93968123564362,0.11666792892565786,370.6101730552664,0.9631031220435194
202111125-p02-NJW_1015,B10,B,10,Cel,Adult,RB830,ML 228,5uM,48hr,15,27,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B10.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B10.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1838,2163,567,110,546,7,555.5136017410229,57.66104461371056,2.3065258352730758,0.9789748802150995,48.375761319313924,1,0.8497457235321313,0.43355248170528615,107.53998748616861,102.00490184299969,11,4.972133812179894,5,20,21.93609719736415,-0.23917979893768226,230.81118318204307,0.9653361344537815
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,1,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4187,4851,21,238,0,7,9.910914736087891,121.9691903510867,4.9804512879729685,0.9957706088068818,73.0140669584028,1,0.8631210059781488,0.20078501769806437,241.5706016995458,230.0195643852931,11,5.084117651665301,5,20,22.19413997046328,-0.019655133632683258,511.90663761154804,0.9607618173474071
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,2,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4117,4788,42,235,21,7,30.960408064124362,120.46174398834103,4.824383629109917,0.9956499615906782,72.40115472611376,1,0.8598579782790309,0.2072803650949493,237.98888536508284,227.00220263248548,11,5.088696639496015,5,20,22.174069521613433,-0.012864132797661276,499.59292911256324,0.9530092592592593
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,3,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4140,4872,63,239,42,7,51.91884057971014,121.17657004830917,5.258771428958254,0.9957161183457501,72.60311091959885,1,0.8497536945812808,0.19015848349927175,239.8828106150068,231.00216449202375,11,5.000265779512403,5,20,22.180291189683572,-0.02452442527725907,523.0548698896889,0.9473684210526315
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,4,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5837,6699,84,326,63,7,72.61401404831248,168.02758266232655,6.7819198470871935,0.997862655690453,86.20846375280762,1,0.87132407822063,0.14745087269491924,338.6245388753123,318.014150628553,11,5.068831974017816,5,20,22.12781265379828,0.028831607618711744,705.303607231218,0.9589288647938229
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,5,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,2915,3381,105,168,84,7,94.09708404802744,87.07787307032591,3.491985373011704,0.9911685893394845,60.92202617200941,1,0.8621709553386572,0.2863700425919992,167.85231628411947,160.00312496948303,11,5.073048092388831,5,20,22.2585256822614,0.06349040698100973,357.651803615609,0.9607778510217535
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,6,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4138,4893,126,240,105,7,114.5923151280812,123.16602223296279,5.054349715581865,0.9959967071387447,72.58557181778004,1,0.8456979358266912,0.1978493884024561,243.57155024392597,232,11,5.0163390939313,5,20,21.772843531160927,0.10622507376699657,512.6639969244288,0.9510457366122731
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,7,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,1719,2016,147,103,126,7,135.98836532867946,54.52006980802793,2.272035192058868,0.9752651489388129,46.783531048861036,1,0.8526785714285714,0.4401340276308933,99.80716173727524,95.04735661763561,11,4.967169580312317,5,20,22.06119614651148,-0.03239796573432682,221.53910524340094,0.9597989949748744
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,8,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4631,5418,168,265,147,7,156.76959619952495,135.6804145972792,5.428862654462958,0.9967071710922002,76.78783973825894,1,0.8547434477667036,0.18420064452688267,270.79673179054777,257.00778198334774,11,5.037856083246,5,20,21.957616231001975,-0.05389597638907072,562.0782104868019,0.9501436192039393
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,9,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4480,5229,189,256,168,7,177.9689732142857,130.16205357142857,5.23886103428233,0.9963345931851887,75.52557951061037,1,0.856760374832664,0.19088118456591008,258.9101225094107,248.0020161208372,11,5.070837634318664,5,20,22.147605948440734,0.04613702942251058,543.0782104868019,0.9591093984157568
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,10,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4810,5565,210,272,189,7,198.92411642411642,139.12141372141372,5.569689274821306,0.9967590393913172,78.25779328716172,1,0.8643306379155435,0.17954322955154142,276.87522138594574,264.0018939326004,11,5.091140313540097,5,20,22.273260512473453,-0.10961265272062143,580.2203461105329,0.9606550828839625
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,11,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3935,4494,231,229,210,15,219.7158831003812,120.01804320203304,4.656185528269889,0.9952566203845039,70.7827493711064,1,0.8756119270137962,0.2147680744095205,228.1478050376938,213.08449028495716,11,5.086476170946615,5,20,22.195228301590884,0.026040948690991172,479.8355697996826,0.9527845036319612
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,12,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4486,5145,252,252,231,7,240.81252786446723,132.78176549264379,5.2463389810779395,0.9963471305675997,75.57613775314229,1,0.8719144800777454,0.1906091092487003,261.4326994811638,244.07375934335914,11,5.029726218238975,5,20,22.325182195278007,0.0934250311457711,543.8294731452727,0.9478132262835411
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,13,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4115,4893,273,240,252,7,261.5047387606318,123.4131227217497,5.312883351438412,0.9960261711160049,72.38356668875329,1,0.8409973431432659,0.18822171198794713,245.60255116310015,232.0021551624036,11,4.894756657353403,5,20,21.873615332437044,4.8187857813262105e-5,524.1492782986674,0.9295233792636096
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,14,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4720,5439,294,266,273,7,282.75487288135594,136.16737288135593,5.430965466857476,0.9966395921698564,77.5221945712966,1,0.8678065820922963,0.18412932398530438,271.76371991292626,258.00775182152955,11,5.110367428350243,5,20,22.26062285959091,0.04348482127619401,567.5634918610405,0.9613034623217923
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,15,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4821,5607,315,274,294,7,304.0244762497407,139.4546774528106,5.5906937161377135,0.9968343796948386,78.34722614852564,1,0.8598180845371857,0.17886867905381199,278.64825120957414,266.0018796926067,11,5.079706400310099,5,20,22.154234886452183,0.033371578583037007,581.9777054234136,0.9597849890503684
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,16,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4798,5586,336,273,315,7,324.92621925802416,139.21008753647354,5.823948782839888,0.9968372176844229,78.16011345718039,1,0.8589330469029717,0.17170480670202215,278.21883926965563,265.0075470623431,11,5.054828688627653,5,20,22.11019213728886,-0.039224767669128635,592.5756851698602,0.9546358933545563
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,17,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4703,5481,357,268,336,7,345.6319370614501,136.73442483521157,5.514429062176342,0.9967630526525035,77.38246299317095,1,0.8580550994344098,0.18134243612979525,274.0748175810121,260,11,5.061192722076163,5,20,22.034348667262318,-0.1701873230921708,570.8772003600252,0.9531820024321037
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,18,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4368,5187,378,254,357,7,366.92010073260076,131.18612637362637,5.365579583461295,0.9962979727242067,74.57553440239762,1,0.8421052631578947,0.18637315586229877,256.3587145764111,246,11,4.98065931618127,5,20,22.038426081532524,0.11924450412410738,542.6934341759517,0.9430051813471503
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,19,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4662,5271,399,258,378,7,387.987558987559,134.77992277992277,5.027096748432684,0.9964756058157316,77.04442067765406,1,0.8844621513944223,0.19892197227192288,267.24556387029264,250.04999500099976,11,5.163773625624678,5,20,22.41737448880847,-0.11828663593319126,542.6873375215418,0.9644187008688456
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,20,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4376,5166,420,253,399,7,408.5569012797075,129.2685100548446,5.10225314420159,0.9963903719877182,74.64379577540971,1,0.8470770421989934,0.1959918435517926,257.1589263287429,245.00204080782675,11,5.021459290158738,5,20,21.83009176767152,-0.10526671448549757,529.6934341759517,0.9527541911604616
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,21,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4275,4977,441,244,420,7,429.9719298245614,125.6561403508772,4.863274693605378,0.9960236259842105,73.77736139048902,1,0.8589511754068716,0.20562276716856645,247.96791666785336,236.00847442411893,11,5.086086144924196,5,20,22.09133419244674,-0.07497068670206089,511.1370849898476,0.9538152610441767
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,22,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4280,4998,462,245,441,7,451.0843457943925,125.5161214953271,5.022958591008891,0.9961293570727988,73.82049343824855,1,0.8563425370148059,0.19908585386110939,249.92730461690525,237.01898658124415,11,5.0475118357623,5,20,21.968459348007787,0.017339754956534337,519.7645019878171,0.9473218238158477
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,23,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4339,5061,483,248,462,7,471.8128601060152,127.20465545056464,5.002717514829942,0.9961246251012061,74.3275614062904,1,0.8573404465520648,0.1998913584538049,251.46650547518553,240.00208332429116,11,5.085481012664596,5,20,22.117235068496903,-0.10820372701826206,522.2792206135786,0.954255553111942
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,24,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4474,5166,504,253,483,7,492.89427805096113,129.95864997764863,5.328981445086983,0.9962621161488788,75.47498740076158,1,0.8660472319008904,0.1876531210147003,257.6938518310817,245.0081631293129,11,5.069617214450431,5,20,22.260029766433124,-0.06845734203615085,547.3624817342638,0.9582351681302206
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,25,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4322,5103,525,250,504,7,513.5930124942156,127.31675150393336,5.064246855353494,0.9963827491946257,74.18181254421715,1,0.8469527728786989,0.19746272813357915,255.61971330716779,242.00206610688264,10.198039027185569,5.017718431711043,5,20,21.72228756309967,-0.20600634415515767,524.4507934888323,0.9486391571553995
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,26,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4591,5376,546,263,525,7,534.7329557830539,134.0999782182531,5.7865700467566334,0.9966060959729433,76.45549522355559,1,0.8539806547619048,0.17281394538038972,267.5908039242917,255.0019607767752,10.770329614269007,4.994352559808364,5,20,22.027598871560322,0.14801695168335438,577.7888886054567,0.9511083488709343
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,27,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4580,5355,567,262,546,7,556.0133187772926,133.0748908296943,5.204063364068597,0.9965297538243509,76.363846909955015,1,0.8552754435107376,0.1921575373014268,265.28380437409334,254,11,5.109568676098047,5,20,22.081510209668686,0.010443431220018062,547.2792206135786,0.9617807643847123
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,28,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,5055,5838,588,285,567,7,576.8642927794264,145.5782393669634,5.820305881654872,0.9971300519962134,80.22609238044845,1,0.8658787255909558,0.17181227590665263,292.69394383434735,277.01624501101014,11,5.051507288522442,5,20,22.159192186320652,0.17883613381351673,608.048773235279,0.95720507479644
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,29,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4104,4872,609,239,588,7,597.6154970760234,123.16691033138402,4.80544217946042,0.9960949768917204,72.28675599024422,1,0.8423645320197044,0.2080973951313436,244.33863527061553,231.00865784641059,10.04987562112089,4.997695220229016,5,20,21.57220550130346,0.25134905333333973,497.8233764908628,0.9478060046189376
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,30,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,3796,4431,630,218,609,7,619.0534773445733,112.23024236037935,4.3398736313636155,0.9949556034823452,69.52134428946752,1,0.8566914917625819,0.23042145577077408,220.12582175285715,210.00952359357422,11,5.102978843875363,5,20,22.08219376821693,-0.09535463820298769,454.99494936611666,0.9597977243994943
202111125-p02-NJW_1015,B11,B,11,Cel,Adult,RB830,DMSO,1p,48hr,33,31,20211112,file:/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1/202111125-p02-NJW_B11.TIF,0,p02,NJW,0,TimePoint_1/202111125-p02-NJW_B11.TIF,well_mask.png,/var/lib/condor/execute/slot1/dir_7615/input/202111125-p02-NJW_1015/TimePoint_1,/var/lib/condor/execute/slot1/dir_7615/Core_imgproc/cp_pipelines/masks,4859,5628,651,275,630,7,639.665569047129,140.97180489812717,5.832088441250276,0.9969438763861412,78.65539363494506,1,0.8633617626154939,0.17146516382142193,282.65906431542686,267.0074905316328,11,5.046656889861865,5,20,22.08163896678214,0.06792752693744475,596.747258045114,0.95237161897295175
